Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5,179.5,0,0,36,1792.8,0,0.004390244,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
8,274.5,0,0,24,515.5757576,0,0.003703704,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,FALSE
3,64.5,0,0,35,1334.551371,0,0.007309582,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,64,0.1,0.133333333,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,4,2,102,31,624.5833333,0.016216216,0.031531532,8.708324324,0,Mar,2,2,3,13,Returning_Visitor,TRUE,FALSE
9,171.6666667,3,109.75,41,1284.663492,0.016326531,0.032653061,21.22386735,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,316.5,0,0.025,17.538,0,Mar,2,4,1,8,New_Visitor,TRUE,TRUE
0,0,0,0,22,925.8333333,0.018181818,0.048484848,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,97,0.057142857,0.1,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,1,28,0,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
9,311.9166667,0,0,40,633.4,0.002272727,0.017954545,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,98.5,0,0,5,436.5,0,0.016666667,0,0,Mar,7,1,1,2,New_Visitor,TRUE,FALSE
9,867.922619,0,0,137,3909.36829,0,0.005055944,9.930187005,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
3,147,0,0,3,24,0,0.02,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
2,27,0,0,18,915.1666667,0.021052632,0.036842105,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,106.75,0,0,5,137.3333333,0,0.005,0,0,Mar,3,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,5,95,0.04,0.12,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,778.1666667,0,0.0125,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,55,1,47,47,1842.95,0,0.01257764,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1206,0.016,0.032,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,324.5,0.014814815,0.022222222,0,0,Mar,1,2,6,1,Returning_Visitor,FALSE,FALSE
5,241.6666667,5,229,38,1054.944444,0.010869565,0.014565217,8.224168543,0,Mar,2,4,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,402.1666667,0.041666667,0.065,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
1,47,0,0,5,388,0,0.04,31.188,0,Mar,1,1,7,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,11,Returning_Visitor,FALSE,FALSE
3,35,0,0,16,352,0,0.011764706,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,194,0,0.018181818,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,751.8,0.026666667,0.04,0,0,Mar,1,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,465.5,0.006666667,0.056666667,43.79717364,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,585,0,0.016,0,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,253.5,0,0.022222222,63.588,0,Mar,1,1,1,2,New_Visitor,TRUE,TRUE
3,33,2,84.5,4,46.5,0,0.010666667,0,0,Mar,2,2,5,8,New_Visitor,FALSE,FALSE
3,152.5,5,243.5,43,3065.945238,0,0.011666667,3.31108,0,Mar,1,2,1,1,Returning_Visitor,TRUE,TRUE
11,828.0526316,6,389.3666667,57,2099.930554,0.003333333,0.009142857,3.29868,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,30,0,0.05,0,0,Mar,3,2,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,52,0,0.066666667,0,0,Mar,2,5,8,3,Returning_Visitor,TRUE,FALSE
4,162,3,75.5,4,158.5,0,0.016666667,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
4,539.5,0,0,1,0,0,0.05,0,0,Mar,3,2,8,8,New_Visitor,FALSE,FALSE
0,0,0,0,9,250.5,0,0.044444444,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,FALSE
4,120.5,0,0,66,3960.646154,0.002941176,0.013663064,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,280,0,0.022222222,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,281.547619,0.003846154,0.017307692,0,0,Mar,1,1,2,2,Returning_Visitor,TRUE,FALSE
1,12,0,0,13,2004.5,0.028571429,0.04047619,0,0,Mar,1,1,6,2,Returning_Visitor,TRUE,FALSE
12,285.0119048,0,0,53,967.210697,0.000892857,0.033208874,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,100,0,0.033333333,0,0,Mar,2,2,4,6,Returning_Visitor,TRUE,FALSE
10,198.5,2,158,6,73.21428571,0,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,224,1,32,20,789.35,0,0.002721088,0,0,Mar,1,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1281,0.006666667,0.02,0,0,Mar,2,4,2,1,Returning_Visitor,FALSE,FALSE
4,162.5,2,44.5,20,1115.266667,0,0.020661157,0,0,Mar,1,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
2,77.5,3,92,18,341.2916667,0,0.009090909,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
6,192.5,0,0,113,3000.666667,0.003478261,0.005217391,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
6,148.8,4,81.33333333,29,1715.687897,0.010909091,0.027138047,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,607,0.0375,0.0625,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,31,0,0.05,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1027.657143,0.0125,0.01875,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,196.5,0,0.025,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
4,1521,2,64,30,2284.687302,0.019354839,0.042741935,2.304322581,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
13,112.2666667,0,0,49,1503.490909,0,0.003508772,0,0,Mar,2,2,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
3,150,0,0,12,271.3333333,0,0.014285714,0,0,Mar,1,1,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,6,97.33333333,0,0.041666667,0,0,Mar,1,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,161.3333333,0,0.05,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,4,32.5,7,67,0,0.022222222,0,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,34,1006.257576,0,0.015196078,0,0,Mar,2,2,7,3,Returning_Visitor,FALSE,FALSE
4,167.5,0,0,22,869.9,0,0.026388889,33.53327578,0,Mar,2,6,4,10,Returning_Visitor,FALSE,TRUE
4,57,1,0,19,479.8666667,0,0.018181818,0,0,Mar,4,2,1,2,Returning_Visitor,FALSE,FALSE
5,345,0,0,7,229.5,0.03,0.026666667,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,606,0,0.011111111,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
11,267.1666667,0,0,39,881.4416667,0.004166667,0.011458333,20.11751289,0,Mar,2,2,3,1,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
3,123,0,0,8,371.6666667,0,0.011111111,0,0,Mar,3,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,1373.5,0,0,43,2798.07381,0,0.010971006,2.915511628,0,Mar,2,6,2,3,Returning_Visitor,FALSE,FALSE
5,29,0,0,4,12,0,0.033333333,0,0,Mar,4,1,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,42,1185.666667,0,0.004761905,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,60,0,0.05,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
8,29.5,0,0,89,6770.274267,0.006315789,0.030125313,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,337.25,0,0.02,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,323.9166667,0,0.008333333,35.8370931,0,Mar,1,1,4,10,Returning_Visitor,FALSE,TRUE
5,79.33333333,3,242.0555556,17,1142.816919,0.006818182,0.018519814,62.16886364,0,Mar,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,148.5,0.05,0.083333333,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
3,16,0,0,11,207,0,0.015384615,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,11,0,0.1,0,0,Mar,4,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,53,0,0.06,0,0,Mar,2,2,7,3,Returning_Visitor,TRUE,FALSE
2,33,0,0,9,354,0,0.02,0,0,Mar,3,2,1,3,New_Visitor,FALSE,FALSE
3,139,0,0,10,277.1428571,0,0.007692308,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
2,47,0,0,17,411.625,0,0.023529412,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,392.1428571,0.00625,0.027205882,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
1,54.5,0,0,68,3135.517677,0.003361345,0.01146836,4.095288919,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
14,272.5,2,52.25,55,1127.288305,0.003125,0.014499164,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,954.4702381,0,0.012742857,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,33,3506.166667,0,0.025,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,370.3809524,0,0.007894737,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
5,169,0,0,3,50,0,0.033333333,0,0,Mar,1,1,1,9,New_Visitor,FALSE,FALSE
4,59.25,0,0,9,139.25,0.015384615,0.031538462,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
4,175,0,0,15,270.5,0,0.006666667,0,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,321,0.033333333,0.085185185,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,159,0,0,3,64.75,0,0.014285714,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,26.5,0,0.05,0,0,Mar,2,2,9,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,927.2777778,0,0.014285714,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,141.1666667,0,0.007142857,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
11,247.3333333,2,369,90,7221,0.001030928,0.003917526,13.46406308,0,Mar,2,2,3,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,218.5,0,0.045833333,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
2,78.33333333,0,0,12,262.5,0.028571429,0.033333333,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,469.4166667,0,0.011764706,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
1,16,0,0,27,1240.916667,0,0.009259259,28.39335492,0,Mar,2,2,3,1,Returning_Visitor,FALSE,TRUE
1,8,0,0,5,143.5,0,0.011111111,0,0,Mar,3,2,2,3,New_Visitor,TRUE,FALSE
0,0,0,0,7,101,0.028571429,0.057142857,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
5,267.5,0,0,5,62.5,0.022222222,0.044444444,0,0,Mar,2,2,2,3,New_Visitor,TRUE,FALSE
1,14,0,0,6,156,0,0.04,0,0,Mar,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,104,0,0.033333333,0,0,Mar,3,2,7,6,Returning_Visitor,FALSE,FALSE
2,17,0,0,15,1349,0,0.005882353,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,12,0,0,11,331.25,0.016666667,0.033333333,0,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
5,114.75,0,0,8,301.5,0,0.018181818,0,0,Mar,2,4,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,157.5714286,0,0.025,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,224.9583333,0,0.010526316,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,10,0,0,39,1152.5,0.011965812,0.017802198,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
10,164.5,1,3,61,2292.679762,0,0.009552239,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,329,0.022222222,0.044444444,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,111.6666667,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1074.428571,0.015384615,0.021538462,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,1080.047619,0,0.01015625,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
4,387.5,0,0,23,666.9464286,0.007692308,0.026089744,0,0,Mar,1,1,6,10,Returning_Visitor,FALSE,FALSE
2,123,0,0,14,239,0,0.0125,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
4,272.5,0,0,14,279.9,0,0.028571429,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1674,0,0.04,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,15,0,0.066666667,0,0,Mar,2,4,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,480.9666667,0.004848485,0.026652893,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,62,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,320.5,0,0,23,1841.171429,0,0.003913043,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,37.5,0,0.033333333,0,0,Mar,3,2,4,3,Returning_Visitor,TRUE,FALSE
2,35,0,0,11,131.3,0,0.015384615,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,92,0,0.1,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,78.33333333,0,0.022222222,0,0,Mar,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,114.6,0.028571429,0.033333333,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
2,34,0,0,18,671,0,0.010526316,0,0,Mar,3,2,3,11,New_Visitor,TRUE,FALSE
2,47,0,0,11,624,0,0.020512821,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,11,3,123.3333333,34,448.75,0.021621622,0.048648649,0,0,Mar,2,10,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,35,0,0.05,0,0,Mar,2,2,9,3,Returning_Visitor,FALSE,FALSE
3,13,0,0,7,79.5,0,0.02,0,0,Mar,2,2,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,10,189.5,0,0.036666667,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
2,36,0,0,15,2190.666667,0,0.004444444,0,0,Mar,2,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,672.5,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,33,0,0,67,2502.816667,0.006060606,0.011147186,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE,FALSE
7,97,6,281.5,83,1778.125214,0.007967033,0.019990486,6.626647741,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,49.5,0.05,0.075,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,261,0.033333333,0.083333333,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,37,0,0,12,663.5,0,0.016666667,10.83431037,0,Mar,3,2,6,8,New_Visitor,FALSE,TRUE
4,55,0,0,16,284.9,0.003333333,0.033333333,18.8649,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,236,0.057142857,0.085714286,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,26,0,0,19,576.0833333,0.009090909,0.018181818,30.65045455,0,Mar,2,2,2,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,77,0,0.066666667,0,0,Mar,3,6,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,79,0.066666667,0.166666667,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
2,24.5,1,710,66,4566.952839,0.006470588,0.018141923,0,0,Mar,3,2,2,2,Returning_Visitor,FALSE,FALSE
1,24,3,125.5,65,8646,0,0.011764706,0,0,Mar,2,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,600.5,0,0.005882353,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,434.5,0,0.023809524,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,35,499.4,0.011764706,0.028151261,0,0,Mar,2,2,3,1,Returning_Visitor,TRUE,FALSE
9,122,1,87,50,1694.797619,0.008928571,0.018154762,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,123,0,0,7,181.5,0,0.025,64.7325,0,Mar,2,2,1,2,New_Visitor,TRUE,TRUE
3,308,0,0,54,1306.151974,0.003508772,0.012962963,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,75,0,0.016666667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,61,0,0.066666667,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1165.333333,0.004166667,0.043055556,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,70.83333333,0,0.016666667,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
5,72.5,0,0,31,649.3071429,0,0.001041667,35.10378279,0,Mar,2,7,2,2,Returning_Visitor,TRUE,TRUE
1,21,1,61,49,1647.152381,0,0.0008,144.3934888,0,Mar,2,2,7,2,Returning_Visitor,TRUE,TRUE
6,233.0833333,2,63,60,3135.442572,0.001666667,0.009358814,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,181.3333333,0.02962963,0.055026455,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,159,0,0.022222222,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
4,315,0,0,8,465.8333333,0,0.024242424,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,112,0.066666667,0.133333333,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,952.9666667,0.001666667,0.016666667,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,372.8333333,0,0.0125,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
6,192.5,0,0,14,327,0,0.00625,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1057,0,0.033333333,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,12,0,0.066666667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,36,0,0.066666667,0,0,Mar,3,2,6,2,Returning_Visitor,TRUE,FALSE
3,43.5,0,0,30,2264.333333,0,0.010416667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
4,76,0,0,28,866,0,0.02183908,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,97,0,0.05,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,701.5424242,0.013333333,0.026666667,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
2,35,0,0,20,979.0833333,0,0.00952381,60.04549665,0,Mar,2,2,3,2,Returning_Visitor,FALSE,TRUE
3,13,0,0,28,324.7692308,0,0.001724138,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,FALSE
6,160.0952381,3,94.5,47,1682.870247,0.001333333,0.007891429,5.698642857,0,Mar,3,2,6,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,210,0.044444444,0.055555556,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,332,0.03,0.06,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,FALSE
1,45,0,0,13,1610.916667,0,0.007142857,0,0,Mar,1,1,1,3,New_Visitor,TRUE,FALSE
4,177.1666667,0,0,50,1188.566667,0.007843137,0.018300654,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,98,0,0.066666667,0,0,Mar,2,6,7,1,Returning_Visitor,FALSE,FALSE
0,0,1,36.33333333,38,1663.683333,0.005405405,0.022972973,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
4,43.5,0,0,39,930.3,0.001190476,0.010997732,0,0,Mar,4,5,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,1003,0,0.008333333,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,69,0,0.066666667,0,0,Mar,2,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1199.725758,0.007407407,0.01691358,9.028406684,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1524.058333,0.019393939,0.025282904,11.77367361,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,2,45,11,624,0.015384615,0.046153846,0,0,Mar,2,2,4,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,1229.766667,0.005405405,0.014414414,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,972.6,0,0.007692308,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
5,159,0,0,17,438.4333333,0.003030303,0.027272727,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,270,0,0.004,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,333,0,0.066666667,0,0,Mar,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,504.2333333,0.01,0.021666667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,845.5,0,0.007407407,0,0,Mar,4,1,1,11,Returning_Visitor,TRUE,FALSE
1,54,1,237,16,744.5,0.013333333,0.033777778,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1129,0.00952381,0.038095238,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
2,34,0,0,8,358,0,0.02,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,832,0,0.020289855,21.92521348,0,Mar,2,6,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,36.5,0,0.05,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,157,0,0.014285714,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
3,36,0,0,9,71.33333333,0,0.02,0,0,Mar,2,2,1,11,New_Visitor,FALSE,FALSE
7,196,3,138.5,11,227.5,0,0.006666667,0,0,Mar,3,2,5,8,New_Visitor,TRUE,FALSE
1,0,2,56,22,1054.309524,0.004761905,0.023809524,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,308.1666667,0.083333333,0.095,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,229.25,0,0.06,0,0,Mar,1,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,1,29,9,225.8333333,0,0.02,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
2,21,1,26,22,326.5833333,0.018181818,0.066666667,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE,FALSE
10,231,1,8,104,3486.690476,0.003301887,0.013104972,0,0,Mar,2,10,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,863.3333333,0,0.014583333,0,0,Mar,2,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,67,0.1,0.133333333,0,0,Mar,3,3,1,3,Returning_Visitor,FALSE,FALSE
15,1011.361111,2,171.5,54,1405.131241,0,0.006127451,37.41814196,0,Mar,3,2,3,2,New_Visitor,TRUE,FALSE
